央视·频道,#genre#
MOMO综合,rtmp://59.124.75.138/sat/tv761
爱尔达体育1,rtmp://59.124.75.138/sat/md011
爱尔达体育2,rtmp://59.124.75.138/sat/md021
博斯网球,rtmp://59.124.75.138/sat/md031
ELTA体育3,rtmp://59.124.75.138/sat/md041
ELEVEN体育二台,rtmp://59.124.75.138/sat/md051
民视,rtmp://59.124.75.150/sat/tv051
台视,rtmp://59.124.75.150/sat/tv071
中视,rtmp://59.124.75.150/sat/tv091
华视,rtmp://59.124.75.150/sat/tv111
东森财经新闻,rtmp://59.124.75.150/sat/tv571
东森超视,rtmp://59.124.75.150/sat/tv521
纬来育乐,rtmp://59.124.75.150/sat/tv701
纬来体育,rtmp://59.124.75.150/sat/tv721
ELEVEN体育一台,rtmp://59.124.75.150/sat/tv731
ELEVEN体育二台,rtmp://59.124.75.150/sat/tv741
纬来日本,rtmp://59.124.75.150/sat/tv771
MOMO综合,rtmp://59.124.75.150/sat/tv761
爱尔达体育1,rtmp://59.124.75.150/sat/md011
爱尔达体育2,rtmp://59.124.75.150/sat/md021
博斯网球,rtmp://59.124.75.150/sat/md031
爱尔达体育3,rtmp://59.124.75.150/sat/md041
ELEVEN体育二台,rtmp://59.124.75.150/sat/md051
ELEVEN体育一台,rtmp://59.124.75.138:1935/sat/tv731
ELEVEN2,rtmp://59.124.75.138:1935/sat/tv741
MOMO综合,rtmp://59.124.75.138:1935/sat/tv761
TVBS欢乐,rtmp://59.124.75.138:1935/sat/tv421
TVBS新闻,rtmp://59.124.75.138:1935/sat/tv551
博斯运动2,rtmp://59.124.75.138:1935/sat/md021
东森财经,rtmp://59.124.75.138/sat/tv571
东森超视,rtmp://59.124.75.138:1935/sat/tv331
东森电影,http://27.47.71.92:808/hls/58/index.m3u8
华视,rtmp://59.124.75.138:1935/sat/tv111
台视,rtmp://59.124.75.138:1935/sat/tv071
纬来体育,rtmp://59.124.75.138:1935/sat/tv721
纬来育乐,rtmp://59.124.75.138:1935/sat/tv701
中视,rtmp://59.124.75.138:1935/sat/tv091
AXN,http://59.125.101.187:10759/http/192.168.77.24:8081/hls/71/813/ch43.m3u8?token=7375646f1298469fcd2cecf4cc31d29c6f203f0d
Bloomberg TV,http://59.125.98.83:8551/playlist.m3u8
Cinemax,http://59.125.101.187:10761/http/192.168.77.24:8081/hls/61/803/ch02.m3u8?token=7375646f1298469fcd2cecf4cc31d29c6f203f0d
HBO,http://59.125.101.187:10757/http/192.168.77.24:8081/hls/71/813/ch41.m3u8?token=7375646f1298469fcd2cecf4cc31d29c6f203f0d
MOMO亲子,http://59.125.101.187:10768/http/192.168.77.24:8066/hls/210/10014/cstv14.m3u8?token=7375646f1298469fcd2cecf4cc31d29c6f203f0d
TVB剧场,http://117.148.179.157/PLTV/88888888/224/3221231733/index.m3u8

时尚·频道,#genre#
Fashion TV,https://fashiontv-fashiontv-4-de.samsung.wurl.com/manifest/playlist_1920x1080_4200k.m3u8
FTV Magazine,https://lb.streaming.sk/fashiontv/stream/chunklist.m3u8
Miami TV,https://5ee7c2b857b7f.streamlock.net/latino/smil:WEB/playlist.m3u8
Miami TV,http://server.miamitvchannel.com/miamitv/smil:miamitvAPP1/playlist.m3u8
Miami TV Latino,https://5ee7c2b857b7f.streamlock.net/latino/latino/playlist.m3u8
World Fashion,https://wfcint.mediacdn.ru/cdn/wfcintweb/playlist_hdhigh.m3u8
World Fashion Russia,https://wfcint.mediacdn.ru/cdn/wfcrusweb/playlist_hdhigh.m3u8
Global Fashion Channel,https://vcngfcssai.teleosmedia.com/linear/globalfashionchannel/globalfashionchannel/seglist_720p.m3u8
Global Fashion Channel,https://vcngfcssai.teleosmedia.com/linear/globalfashionchannel/globalfashionchannel/playlist.m3u8
ID Fashion,https://idfashion.cdn-02.cosmonova.net.ua/hls/idfashion_ua_hi/index.m3u8
ID Fashion,https://idfashion.cdn-03.cosmonova.net.ua/hls/idfashion_ua_hi/index.m3u8
Runway TV,https://vse2-as-all78.secdn.net/runway-live/play/mp4:runway/playlist.m3u8
Runway TV,https://vse2-as-all47.secdn.net/runway-origin/live/runway/chunklist_sess712874391.m3u8
imode TV,https://juyunlive.juyun.tv/live/24950198.m3u8
CLASS TV MODA,https://streamcdne1-859c1818ed614cc5b0047439470927b0.msvdn.net/vod/852oKGTnb3tO/7c1b70d3-7dcb-4818-8274-4a8524391b6f/chunklist-f1-v1-a1.m3u8?T=1649336837
QVC Beauty,https://qvc-amd-live.akamaized.net/hls/live/2034113/lsqvc1uscln/high.m3u8
QVC Beauty 2,https://qvc-amd-live.akamaized.net/hls/live/2034113/lsqvc2uscln/high.m3u8
QVC Beauty 3,https://qvc-amd-live.akamaized.net/hls/live/2034113/lsqvc3uscln/high.m3u8
QVC Kitchen,https://qvc-amd-live.akamaized.net/hls/live/2034113/lsqvc4uscln/high.m3u8
GEMS TV,http://57d6b85685bb8.streamlock.net:1935/abrgemporiaukgfx/livestream/index.m3u8
Jewellery Maker,https://lo2-1.gemporia.com/abrjewellerymaker/smil:livestream.smil/playlist.m3u8
WFC时装,https://wfcint.mediacdn.ru/cdn/wfcintweb/playlist_hdhigh.m3u8
World Fashion,https://wfcint.mediacdn.ru/cdn/wfcintweb/playlist.m3u8
World Fashion Russia,https://wfcint.mediacdn.ru/cdn/wfcrusweb/playlist.m3u8
World Poker Tour,https://d3w4n3hhseniak.cloudfront.net/v1/master/9d062541f2ff39b5c0f48b743c6411d25f62fc25/WPT-DistroTV/150.m3u8
夏季时装秀迈阿密泳装周,https://vd3.bdstatic.com/mda-kd9p9nw65235amji/hd/mda-kd9p9nw65235amji.mp4
迈阿密泳装周合集,https://vd2.bdstatic.com/mda-kcjmkds5b68q4g5c/v1-cae/hd/mda-kcjmkds5b68q4g5c.mp4
19年迈阿密泳装周,https://vd4.bdstatic.com/mda-keitd5c5q3b2z5nt/hd/mda-keitd5c5q3b2z5nt.mp4
迈阿密泳装秀,https://vdse.bdstatic.com//319327c8c757bef7a18bd423fc520e71.mp4
美女走秀,https://vdse.bdstatic.com//07542a16fc71689e380ba5e8b1d3b790.mp4
迈阿密风景,https://vd3.bdstatic.com/mda-kaumxbnnkfz5sk37/hd/mda-kaumxbnnkfz5sk37.mp4

自然·频道,#genre#
动物世界,http://hls.cntv.myhwcdn.cn/asp/hls/1200/0303000a/3/default/2eba7ee3659b4caf86b40d51a1752d6c/1200.m3u8
人与自然,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/1425e1d505654cb48ba82b807b221193/1200.m3u8
自然传奇,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/81a1ad3a661748bfb8560c92d38204ca/1200.m3u8
探索发现,http://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/25137bd7c4494128bf0cba271974928f/1200.m3u8
地理中国,http://newcntv.qcloudcdn.com/asp/hls/1200/0303000a/3/default/c6baf6f74bb944aeacee1065ea72c798/1200.m3u8
大太平洋,http://hls.cntv.kcdnvip.com/asp/hls/4000/0303000a/3/default/2d7f4eeaed2e4ad080bcf324eb21bc0d/4000.m3u8
生命脉动,http://hls.cntv.myhwcdn.cn/asp/hls/850/0303000a/3/default/c481b5826ffc4e99a92e01704c862dbc/850.m3u8
飞碟之谜01,https://hls.cntv.lxdns.com/asp/hls/2000/0303000a/3/default/f0a47e155d32450daa1d36a04fd7d262/2000.m3u8
飞碟之谜02,https://newcntv.qcloudcdn.com/asp/hls/2000/0303000a/3/default/d2454bbb542d4613a9db478dab2addfd/2000.m3u8
远方的家,http://hls.cntv.kcdnvip.com/asp/hls/4000/0303000a/3/default/162d7e29c3da4aab82ad47b6e2d9e7b4/4000.m3u8
美丽中国说,http://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/8cdd688b04e4495ba1635e218419d6f9/4000.m3u8
美丽中国自然,http://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/51d937a0201f4c78a5878b4b37089f3b/4000.m3u8
航拍中国第一季,http://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/8edf3fb6a69148ea9a7dc0b5a9d99fdb/4000.m3u8
航拍中国第二季,http://newcntv.qcloudcdn.com/asp/hls/4000/0303000a/3/default/2bdfdad540b342f592f9817cb7f3b79a/4000.m3u8
航拍中国第三季,http://hls.cntv.kcdnvip.com/asp/hls/1200/0303000a/3/default/18a8a559464448dbaf60d33913e09aea/1200.m3u8
中国村庄,http://newcntv.qcloudcdn.com/asp/hls/4000/0303000a/3/default/93fc12dbf14241c18c23da104fbade23/4000.m3u8
梵净山,http://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/b9571df1181c4422a83901e827519fe6/4000.m3u8
地球脉动第一季,http://hls.cntv.kcdnvip.com/asp/hls/850/0303000a/3/default/7a3423af02284c3db48b854ab646993f/850.m3u8
乘着火车看中国,http://hls.cntv.myhwcdn.cn/asp/hls/4000/0303000a/3/default/2b0f397ed9d948eb9fac38d73cde241b/4000.m3u8

体育·频道,#genre#
ELEVEN1台[1920*1080],http://60.249.146.250:8566/http/60.251.39.91:8078/hls/25/80/esport.m3u8
ELEVEN2台[1920*1080],http://60.249.146.250:8567/http/60.251.39.91:8078/hls/26/80/esport2.m3u8
纬来体育[1920*1080],http://60.249.146.250:8563/http/60.251.39.91:8081/hls/67/809/ch28.m3u8
PP体育[1920*1080],http://117.148.179.172/PLTV/88888888/224/3221231778/index.m3u8
风云足球[859*480],http://117.148.179.137/PLTV/88888888/224/3221231547/index.m3u8
央视台球[859*480],http://117.148.179.167/PLTV/88888888/224/3221231616/index.m3u8
咪咕視頻[1920*1080],http://39.134.65.162/PLTV/88888888/224/3221225611/index.m3u8
冬奥纪实[1920*1080],http://117.148.179.157/PLTV/88888888/224/3221233044/index.m3u8
冬奥纪实[1920*1080],http://117.148.179.157/PLTV/88888888/224/3221233356/index.m3u8
冬奥纪实[1920*1080],http://117.148.179.157/PLTV/88888888/224/3221233356/index.m3u8
冬奥纪实4K[1920*1080],http://117.148.179.157/PLTV/88888888/224/3221233419/index.m3u8
冬奥纪实4K[1920*1080],http://117.148.179.157/PLTV/88888888/224/3221233401/index.m3u8
冬奥纪实4K[1920*1080],http://117.148.179.157/PLTV/88888888/224/3221233448/index.m3u8
冬奥纪实4K[1920*1080],http://117.148.179.157/PLTV/88888888/224/3221233419/index.m3u8
冬奥纪实4K[1920*1080],http://117.148.179.157/PLTV/88888888/224/3221233401/index.m3u8
冬奥纪实8K[1920*1080],http://117.148.179.157/PLTV/88888888/224/3221233395/index.m3u8
冬奥纪实8K[1920*1080],http://117.148.179.157/PLTV/88888888/224/3221233142/index.m3u8
风尚运动[1280*720],http://211.94.219.178:18080/PLTV/68/224/3221226429/index.m3u8
CCTV高尔夫.网球[859*480],http://117.148.179.160/PLTV/88888888/224/3221231619/index.m3u8
CCTV5[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225633/index.m3u8
CCTV5[1920*1080],http://117.148.179.165/PLTV/88888888/224/3221231702/index.m3u8
CCTV5+[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225649/index.m3u8
CCTV5+[1920*1080],http://117.148.179.136/PLTV/88888888/224/3221231459/index.m3u8
CCTV16[1920*1080],http://liveop.cctv.cn/hls/CCTV16HD/playlist.m3u8
五星体育[1280*720],http://111.40.196.9/PLTV/88888888/224/3221225503/index.m3u8
五星体育[1280*720],http://111.40.196.25/PLTV/88888888/224/3221225503/index.m3u8
五星体育[1280*720],http://111.40.196.25/PLTV/88888888/224/3221225503/index.m3u8
超级体育[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225622/index.m3u8
超级体育[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225715/index.m3u8
超级体育[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225767/index.m3u8
超级体育[1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225767/index.m3u8
超级体育[1920*1080],http://39.134.65.164/PLTV/88888888/224/3221225635/1.m3u8
超级体育[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225622/index.m3u8
超级体育[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225622/index.m3u8
极速汽车[1920*1080],http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221226574/1.m3u8
精品体育[1920*1080],http://39.134.67.6:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/1.m3u8
精品体育[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225709/index.m3u8
精品体育[1920*1080],http://39.134.65.162/PLTV/88888888/224/3221225526/index.m3u8
精品体育[1920*1080],http://39.134.65.166/PLTV/88888888/224/3221225526/1.m3u8
精品体育[1920*1080],http://39.134.65.208/PLTV/88888888/224/3221225526/index.m3u8
精品体育[1920*1080],http://39.134.67.7:80/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225674/1.m3u8
精品体育[1920*1080],http://39.135.32.236:6610/PLTV/77777777/224/3221225724/index.m3u8?
精品体育[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225526/index.m3u8
新视觉1[1920*1080],http://183.207.255.188/live/program/live/xsjhd/4000000/mnf.m3u8
新视觉3[1280*720],http://shbu.live.bestvcdn.com.cn:8080/live/program/live/xsjhd/2300000/mnf.m3u8
新视觉HD[1280*720],http://219.151.31.37/liveplay-kk.rtxapp.com/live/program/live/xsjhd/2300000/mnf.m3u8
魅力足球1[1920*1080],http://183.207.255.188/live/program/live/mlyyhd/4000000/mnf.m3u8
魅力足球2[1280*720],http://shbu.live.bestvcdn.com.cn:8080/live/program/live/mlyyhd/2300000/mnf.m3u8
澳门体育[1280*720],http://103.233.191.132:1935/ch4/sport_ch4.live/playlist.m3u8
澳门体育[1280*720],http://61.244.22.4/ch4/sport_ch4.live/master.m3u8
黑莓电竞[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225675/index.m3u8
哒哒赛事1[1920*1080],http://183.207.249.16/PLTV/3/224/3221225539/index.m3u8
哒哒赛事[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225559/index.m3u8
极速汽车[1920*1080][1920*1080],http://39.135.49.209:6610/PLTV/88888888/224/3221227186/1.m3u8?servicetype=1
福建体育[1920*1080][1920*1080],http://39.135.49.209:6610/PLTV/88888888/224/3221227188/1.m3u8?servicetype=1
咪咕体育[1920*1080][1920*1080],http://39.135.49.209:6610/PLTV/88888888/224/3221227189/1.m3u8?servicetype=1
广东体育2[1920*1080],http://120.84.96.31:808/hls/22/index.m3u8
山东体育[1920*1080],http://120.220.220.95:9901/tsfile/live/1006_1.m3u8
山东体育[1920*1080],http://119.164.216.162:9901/tsfile/live/1003_1.m3u8
山东体育[1920*1080],http://39.136.48.21:8089/PLTV/88888888/224/3221226075/index.m3u8
TVB J2[850*480],https://h.youtalk.top/hkj2b/49.m3u8
咪咕体育[1920*1080],http://39.134.65.162/PLTV/88888888/224/3221225611/index.m3u8
NEWTV精品体育[1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225709/index.m3u8
NEWTV超级体育[1920*1080],http://117.148.179.172/PLTV/88888888/224/3221231778/index.m3u8
Red Bull TV[960*540],https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_1660.m3u8?xtreamiptv.m3u8
Brics TV HD[1920*1080],http://brics.bonus-tv.ru/cdn/brics/russian/tracks-v1a1/index.m3u8
Red Bull TV HD[1280*720],https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_3360.m3u8?denmstv.m3u8
Turkmen Спорт[1920*1080],http://streaming.astrakhan.ru/astrakhanrusporthd/tracks-v1a1/index.m3u8
Turkmen Спорт HD[725*406],http://alpha.tv.online.tm/legacyhls/ch004_720/index.m3u8
Turkmen Спорт HD[1280*720],https://tennischannel-intl-samsung-uk.amagi.tv/playlist720_p.m3u8
山东体育广播 FM102.1[0*0],http://ls.qingting.fm/live/60266.m3u8
CCTV-5体育[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225648/index.m3u8
CCTV-5体育[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225633/index.m3u8
CCTV-5体育[1920*1080],http://117.148.179.165/PLTV/88888888/224/3221231702/index.m3u8
CCTV-5体育[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225633/index.m3u8
CCTV-5体育[1920*1080],http://111.63.117.13:6060/030000001000/CCTV-5/CCTV-5.m3u8
CCTV-5体育[1920*1080],http://39.135.138.60:18890/TVOD/88888910/224/3221225633/index.m3u8
CCTV-5体育[1920*1080],http://live.aikan.miguvideo.com/PLTV/88888888/224/3221231726/1.m3u8
CCTV-5体育[1920*1080],http://117.148.179.157/PLTV/88888888/224/3221231702/index.m3u8
CCTV-5体育[1920*1080],http://ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221226019/index.m3u8
CCTV-5体育[1920*1080],http://39.135.138.60:18890/PLTV/88888888/224/3221225633/index.m3u8
CCTV-5体育[1920*1080],http://shbu.live.bestvcdn.com.cn:8080/live/program/live/cctv5hd/4000000/mnf.m3u8
CCTV-5体育[1920*1080],http://39.135.32.26:6610/000000001000/1000000003000030177/1.m3u8?
CCTV-5体育[1920*1080],http://39.135.49.20:6610/PLTV/88888888/224/3221227170/1.m3u8?servicetype=1
CCTV-5体育[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225633/index.m3u8CCTV-5体育
CCTV-5+体育赛事[1920*1080],http://117.148.179.136/PLTV/88888888/224/3221231459/index.m3u8
CCTV-5+体育赛事[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225649/index.m3u8
CCTV-5+体育赛事[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225649/index.m3u8
CCTV-5+体育赛事[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225706/index.m3u8
CCTV-5+体育赛事[1920*1080],http://dbiptv.sn.chinamobile.com/PLTV/88888890/224/3221226221/index.m3u8
CCTV-5+体育赛事[1920*1080],http://live.aikan.miguvideo.com/PLTV/88888888/224/3221231459/1.m3u8
CCTV-5+体育赛事[1920*1080],http://117.148.179.157/PLTV/88888888/224/3221231459/index.m3u8
CCTV-5+体育赛事[1920*1080],http://117.148.179.157/PLTV/88888888/224/3221233107/index.m3u8
CCTV-5+体育赛事[1920*1080],http://39.134.65.175/PLTV/88888888/224/3221225507/index.m3u8
CCTV-5+体育赛事[1920*1080],http://39.134.67.6:80/wh7f454c46tw2029879648_2093826562/ottrrs.hl.chinamobile.com/PLTV/88888888/224/3221225603/1590394299-1.m3u8
CCTV-5+体育赛事[1920*1080],http://dbiptv.sn.chinamobile.com/PLTV/88888888/224/3221225761/index.m3u8
CCTV-5+体育赛事[1920*1080],http://39.135.138.60:18890/PLTV/88888888/224/3221225706/index.m3u8
CCTV-5+体育赛事[1920*1080],http://39.134.116.30:8080/PLTV/88888910/224/3221225706/index.m3u8
CCTV-5+体育赛事[1920*1080],http://117.148.179.182/PLTV/88888888/224/3221231459/index.m3u8
CCTV-5+体育赛事[1920*1080],http://39.135.138.60:18890/TVOD/88888910/224/3221225649/index.m3u8
CCTV-5+体育赛事[1920*1080],http://39.135.138.60:18890/TVOD/88888910/224/3221225706/index.m3u8
CCTV-5+体育赛事[1920*1080],http://39.135.138.59:18890/PLTV/88888910/224/3221225706/index.m3u8
CCTV-5+体育[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225706/index.m3u8
CCTV-5+体育[1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225706/index.m3u8
CCTV5+-体育频道[1920*1080],http://hwrr.jx.chinamobile.com:8080/PLTV/88888888/224/3221225649/2/index.m3u8
NewTV精品体育[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225709/index.m3u8
NewTV精品体育[1920*1080],http://111.12.101.22:6610/PLTV/77777777/224/3221225724/index.m3u8?$
NewTV精品体育[1920*1080],http://111.40.196.37/PLTV/88888888/224/3221225608/index.m3u8
NewTV精品体育[1920*1080],http://39.135.138.60:18890/PLTV/88888888/224/3221225709/index.m3u8
NewTV精品体育[1920*1080],http://39.134.65.162/PLTV/88888888/224/3221225526/1.m3u8
NewTV精品体育[1920*1080],http://39.134.67.198/PLTV/88888888/224/3221225526/index.m3u8
NewTV精品体育[1920*1080],http://39.134.65.132/PLTV/88888888/224/3221225526/index.m3u8
NewTV精品体育[1920*1080],http://39.134.67.4/PLTV/88888888/224/3221225526/index.m3u8
NewTV精品体育[1920*1080],http://39.134.65.200/PLTV/88888888/224/3221225526/index.m3u8
NewTV精品体育[1920*1080],http://39.135.32.28:6610/PLTV/77777777/224/3221225724/index.m3u8?servicetype=1&IASHttpSessionId=OTT
NewTV精品体育[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225709/index.m3u8
杭州体育[1920*1080],http://hms363nc1880172761.live.aikan.miguvideo.com/wh7f454c46tw2880854862_-704780469/PLTV/88888888/224/3221229316/index.m3u8?icpid=88888888&RTS=1598860291&from=12&hms_devid=363&prioritypopid=12&online=1598860291
浙江·杭州体育 F[1920*1080],http://hms363nc1880172761.live.aikan.miguvideo.com/wh7f454c46tw2880854862_-704780469/PLTV/88888888/224/3221229316/index.m3u8
澳门体育 (720p)[1280*720],http://61.244.22.4/ch4/sport_ch4.live/playelist.m3u8
CCTV-5体育 (1080p)[1920*1080],http://39.134.115.163:8080/PLTV/88888910/224/3221225648/index.m3u8
CCTV-5体育 (1080p)[1920*1080],http://183.207.249.35/PLTV/4/224/3221227381/index.m3u8
NewTV超级体育[1920*1080],http://39.135.138.60:18890/PLTV/88888910/224/3221225648/index.m3u8
NewTV超级体育[1920*1080],http://39.135.138.58:18890/PLTV/88888888/224/3221225622/index.m3u8
NewTV超级体育[1920*1080],http://39.135.138.60:18890/PLTV/88888888/224/3221225622/index.m3u8
NewTV超级体育[1920*1080],http://39.135.138.60:18890/PLTV/88888888/224/3221225648/index.m3u8
NewTV超级体育[1920*1080],http://39.135.138.60:18890/PLTV/88888888/224/3221225767/index.m3u8
NewTV超级体育[1920*1080],http://39.134.65.162/PLTV/88888888/224/3221225635/1.m3u8
NewTV超级体育[1920*1080],http://39.134.65.208/PLTV/88888888/224/3221225635/index.m3u8
NewTV超级体育[1920*1080],http://111.40.196.28/0000000000001000/1.m3u8?Contentid=1000000001000009204&livemode=1&stbId=2&channel-id=ystenlive
NewTV超级体育[1920*1080],http://111.13.42.233/PLTV/88888888/224/3221226232/1.m3u8
NewTV超级体育[1920*1080],http://111.13.42.240/PLTV/88888888/224/3221226232/1.m3u8
五星体育HD[1920*1080],http://219.151.31.38/liveplay-kk.rtxapp.com/live/program/live/ssty/4000000/mnf.m3u8
澳视体育[1280*720],http://103.233.191.133:1935/ch4/sport_ch4.live/playlist.m3u8
澳视体育[1280*720],http://103.233.191.134:1935/ch4/sport_ch4.live/playlist.m3u8
CCTV-5+体育赛事 (1080p)[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225507/index.m3u8
CCTV-5+体育赛事 (1080p)[1920*1080],http://183.207.249.14/PLTV/3/224/3221225604/index.m3u8
NewTV精品体育 (1080p)[1920*1080],http://39.134.66.66/PLTV/88888888/224/3221225526/index.m3u8
